,Class,Data,char_length,word_count
108,-1,"nói thật apple xài chán , đang xài ip 6 plus mà thấy lúc nào cũng phải cập nhật bản vá lỗi apple , 9.1 rồi , 9.1 . 9.3.1 rồi giờ 9.9.2 treo máy.",144,35
109,-1,"giống sámung quá, không có gì mới, không lên đời nữa cứ splus dùng thôi",68,15
110,-1,xấu hơn s6 active. nhưng nếu về vn mình chọn s7 active vì hình như em nó hỗ trợ thẻ nhớ. trước lăn tăn s6 active nhưng không có thẻ nhớ nên thôi cười,148,34
111,-1,"nhìn có vân ngang trước máy xấu quá. tôi vẫn thích s6 active hơn, đang đợi xách tay dòng ngâm nước chuẩn về là hốt",114,25
112,-1,"ba nút điều hướng nhìn quê quê, không còn hầm hố nữa! s6 active vẫn đẹp nhất!",77,17
113,-1,họa tiết vân ngang ở mặt trước máy làm máy trông xấu kinh.,58,13
114,-1,"mình thật sự không dám nhìn vào cái hình s7 active này, cảm giác bựa bựa thế nào ấy, mặc dù mình là fan cuồng của ss.",117,27
115,-1,nhìn như đồ chơi con nít,24,6
116,-1,chiêu quảng cáo thôi mà,23,5
117,-1,dưới thời của steve jobs chuyện này không bao giờ xảy ra,56,12
118,-1,nên sa thải hết khâu thiết kế đi là vừa....ip ngày càng xấu,59,13
119,-1,"kekeke...mình thì không nghĩ thế đâu..nhìn con 5s màu vàng thể hiện sự sang trọng, màu vàng hồng thì nữ tính....màu tím...chả hiểu để làm cái gì nữa...ra để dễ phân biệt với 6 hay 6s chắc... apple thiết kế ngày một đi xuống...được cái mới là mỗi sản phẩm thêm 1 màu cho dễ nhận biết..và tạo công ăn việc làm cho các thím độ màu ở việt nam....",344,70
120,-1,có 4 cái lỗ loa để phục vụ cho 1 loa thì có,43,13
121,-1,tím nhìn giống đồ chơi quá,26,6
122,-1,"thiết kế ý tưởng tương tự nhưng xấu hơn cả iphone2. ghét nhất samsung là cái camera lồi, iphone 6 lồi lên là cạch mặt luôn. giờ iphone 7 thiết kế đã xấu mà còn lồi nữa thì hết ý kiến .",185,42
123,-1,"icon nhìn không tinh tế, hơi thô. quan trọng nhất cái màn hình chính lúc nào cũng đập vào mắt mà màu sắc icon nhợt nhạt như máy china.",134,29
124,-1,rồi chất lượng ảnh có đi xuống? lg thật sự không phải là anh tài trong lĩnh vực máy ảnh. các đời điện thoại lg mặt dù lúc mới ra mắt được pr chức năng chụp ảnh nhưng khi sử dụng thực tế mới thấy tệ. cảm biến lg chưa phải là đối thủ xứng tầm của sony,249,58
125,-1,lại theo bác lg rồi...thay đổi vài cái lằng nhằng hình thức vẫn vậy chỉ khè được ifan thôi.số còn lại họ đi trước vài năm rồi...,128,27
126,-1,nếu đúng camera kép mà lồi thế kia thì ghớm chết,48,11
127,-1,trước đọc tin xem ip phát triển sao. h xem để biết ip xuống như nào cười,70,17
128,-1,tôi cũng giống bạn. đang hóng cái kết của iphone sẽ xuống dốc như nào.,70,15
129,-1,thế mà vẫn giữ bản 16gb được bác ạ... kì cục,44,11
130,-1,apple đang thử tài kiên nhẫn của khách hàng đây mà. chắc bản 16g để thể hiện với các hãng khác là hệ điều hành gọn nhẹ 16g vẫn chạy tốt. còn bỏ 128g vì muốn thu nhiều tiền hơn từ bản 256 và ép người dùng chỉ được dùng 64 thôi để còn phải sử dụng .......... iclound. chắc sắp thu tiền phí sử dụng iclound rồi ấy chứ hủy luôn dung lượng free thu phí từ khi sử dụng ối cuồng sẽ bảo như thế là nâng giá trị của ip lên một tầm cao mới ..... nhờ!,442,100
131,-1,apple đang vùng vẫy để tìm mọi cách hút máu khách hàng,54,12
132,-1,nói không với ap lập tức táo dở sẽ trở về thực tế thôi,51,14
133,-1,2016 iphone who cares? cười,30,7
134,-1,thật buồn cho các tín đồ của ip ??????,38,9
135,-1,"quả này lại bị iphone móc túi nữa rồi, 16 g giờ chỉ để nghe với gọi",67,17
136,-1,khi iphone mà chỉ cải tiến cấu hình thì cũng như smart phone trung quốc,71,15
137,-1,bỏ luôn 64gb cho nó dễ.,23,6
138,-1,"thật không thể hiểu nổi , thời đại này iphone còn xài bộ nhớ trong 16gb , không cho xài thẻ nhớ nốt , ép khách hàng một cách thô thiển . rồi sẽ có ngày apple phải nhận quả đắng là khách hàng quay lưng cho xem .",204,49
139,-1,"đưa sang vn chắc ế. người việt đã mua smart phone là phải đắt tiền để chưng diện. người không có nhều tiền thì mua loại cục gạch , chỉ để nghe, gọi và nhắn tin thôi.",166,36
140,-1,điện thoại giá này chắc bảo hành chỉ 24h mà thôi ?,50,12
141,-1,té ra chỉ bán trong nước. mà giá 1 triệu đông thì chưng nào về vn hở bác?,73,18
142,-1,khó khả quan,12,3
143,-1,"bb có hệ đièu hành hìan hảo nhueng khổ nỗi apps quá tệ và cái nào cũng bị tính phí, thậm chí instagram, facebook... đã thế thanh toán xong vẫn không hoạt động được. tôi mua apps 2 lần, làn nào cũng vậy nản 1. tải apps qua snap thì không dùng được toàn bộ tính năng của apps, như viber thì không nghe gọi được, uber thì cứ quay thôi là... bb passport. nếu bạn nào có ý định dùng qwerty thì cân nhắc nhez. apps bây giờ chỉ hỗ trợ fulltouch.mình thích bb lắm nhưng với sản phẩm như hiện giờ thì chẳng hiểu bb sẽ đi đâu. mỗi bb10 thôi đã không đỡ được, giờ còn chạy dkng song cả 2. nửa vời thế nào ấy! passport mà có viết giống của ss note và cải thiện phần apps nữa là không cái dth nào đáng mơ ước như passport...",698,154
144,-1,"tôi thì không thích bb, vì nhỏ thư ký không khoái dùng bb, mà điện thoại thì tôi toàn đưa nhỏ thư ký nghe giùm.",112,25
145,-1,thất bại thôi! chuyển qua kinh doanh món khác cho lành!,55,11
146,-1,6gb cũng chỉ bằng iphone 2gb mà thôi.nhưng theo thời gian e ram 6gb cũng chậm dần đều! cười,89,18
147,-1,bác lên thử ios 9.3.1 xem nó phà phà được không? bấm vào cài đặt mà mãi một lúc nó mới vào được.,89,23
148,-1,"iphone 4s với cái hệ điều hành xử lý như con rùa. không nâng cấp theo yêu cầu thì ứng dụng tương lai khỏi sử dụng, ngoại trừ nghe gọi.",134,30
149,-1,"sam hay apple cũng đều hết trò, mỗi năm ra mẫu mới cũng chỉ là nâng cấu hình.",77,18
150,-1,"sam sung phải ram 10gb mới mượt được, còn iphone chỉ cần 3gb ram là đua tốt rồi. đó là khác biệt giữa iphone và samsung.",121,26
151,-1,samsung toàn dùng sức và cơ bắp còn trí tuệ thì hơi bị kém. ram có 6gb cũng thua iphone 2gb thôi.,97,22
152,-1,không có công nghệ đột biến nào bán với giá ảo tưởng .ế!,56,13
153,-1,bạn nói chuẩn. không có gì đặc biệt mà giá ngất ngưởng.,55,12
154,-1,giá chát rồi htc ! như vậy htc viết tắt hết thuốc chữa !! vui ..,63,15
155,-1,thiết kế thì dày cộm mà pin có 3000mah.,39,9
156,-1,đây có lẽ là cú ngáp cuối cùng của htc chăng. sao mà đắt quá vậy.,65,16
157,-1,"htc mình không thích , nhìn chẳng sang trong cứ như hàng bình dân của tàu , bằng từng này tiền tôi sẽ mua iphone 6s , s7 , g5 , sony z5....",139,33
158,-1,giá này mua s7 ngon hơn,23,6
159,-1,"ôi cái giá ,quá nhiều lựa chọn cho tầm tiền này",47,11
160,-1,ế chắc,6,2
161,-1,thôi em lấy bphone còn chất hơn nhiều,37,8
162,-1,kiểu này không đấu lại galaxy s7 rồi,36,8
163,-1,12tr hợp lí hơn,15,4
164,-1,"17 củ, có nhầm không htc",24,6
165,-1,"mình ngán smartphone đến tận cổ rồi, nó làm mình trở thành stupidman !",71,13
166,-1,sao động đến từ iphone mình đã không có thiện cảm rồi nhỉ.,68,13
167,-1,cam vẫn lồi thì tớ quyết không mua. dùng tạm con a5 06 chờ thời!,64,14
168,-1,thất vọng!,10,2
169,-1,"cam lồi vì bắt chước sam, thế mà fan ip luôn nói ip đi trước",60,15
170,-1,"bình cũ, rượu cũ, chỉ có nút chai là mới...ip chẳn thì mới hoàn toàn mới. còn ip lẻ thì na ná cái cũ...",103,24
171,-1,không có gì đặc sắc và vượt trội so với thế hệ cũ. không giống như sự đột phá của s7 so với s6 của ss. một fan bb cho hay nói vậy để mọi ng thấy mình không thiên vị hãng nào giữa ap và ss,190,48
172,-1,thực sự là chán quá. về hiệu năng thì vô đối mà về kiểu dáng sao mãi không chịu lớn vậy buồn,91,22
173,-1,ẻo lả và xấu vãi..,18,5
174,-1,thật sự thất vọng nếu ip7 y như vậy. thà mua 6 hoặc 6s còn hơn.,63,16
175,-1,nếu cứ lồi và kiểu dáng thế này thì tui đành chờ iphone8 thôi.,62,14
176,-1,sao vẫn thế nhở,15,4
177,-1,xài s7edge suong hon,20,4
178,-1,"trước nghe thấy iphone mình cũng thích lắm, nhưng không đủ tiền mua, iphone trước kia hơn hẳn các dòng khác ở thiết kế, cảm ứng và màn hình đẹp tốt. nhưng đến thời điểm iphone 5s, 6s không hiểu sao có tiền cũng không muốn nữa. không nói đến những người yêu công nghệ họ mua về tìm hiểu vọc vạch nhé, còn đa số mua về chẳng biết để làm gì chỉ nghe với gọi giải quyết khâu oai là chính bởi họ có tiền họ có quyền thể hiện, con người vn khác các nước khác là ở chỗ đó. giờ ra đường rút iphone ra bình thường quá, không bằng em v3 cười",529,117
179,-1,nhìn cũng được. nhưng lối thiết kế quá cổ. tài khoản xứng tầm cách đây 2 năm trước. hiện giờ rất nhiều điện thoại thiết kế còn sang hơn nhiều. và cấu hình màn hình vượt trội. giờ mọi người dù đẳng cấp hay bình dân cũng chọn hết samsung,228,49
180,-1,xong ..... xin tưởng nhớ đến apple cái gì cũng giống chỉ khác con số 7 . rồi.i.p.,79,18
181,-1,"đang định lên con aiphone 7 mà nghe quảng cáo thiếu nhiều thứ quá chắc không mua, tưởng dùng camera kép, tưởng dùng dual pixel, tưởng dùng flash kép, tưởng bỏ home vậy lý, tưởng nhiều thứ nữa, vậy mà giá trên trời, hjc hjc",222,45
182,-1,"kg có chức năng chống nước thì làm sao cạnh tranh với ss, quá tệ, nếu con steve job thì sẽ khác",95,22
183,-1,"định lừa à? ip7 có đột phá ngoại hình là hình trụ cơ mà?phải là cầm ip như điếu xì gà để liên lạc, lúc lướt web và game thì vuốt phẳng ra sau đó lại cuốn lại bỏ túi",164,40
184,-1,thật sự thì...hết ý tưởng.,26,5
185,-1,nhìn thất vọng we!,18,4
186,-1,mặt kính cong đỉnh cao công nghệ thần thánh đâu rồi mà phải làm cái vỏ nhôm viền nhựa xấu như iphone 6 thế kia!?!,113,25
187,-1,"cứ cố làm thật mỏng, cơ mà camera lồi nhiều thế nhỉ",51,12
188,-1,trước giờ vẫn thế có hơn đâu!,29,7
189,-1,"nhìn cái camera lồi của ss ghét không chịu được, cạch mặt từ lúc em nó lồi lên đến giờ. có ai như mình không nhỉ?",110,26
190,-1,nghĩ mới 4.1.2 không sao. ai dè thế là đắp chăn rồi. làm phần cứng chuối quá,72,17
191,-1,máy nhật bản unlock toàn bị lỗi muti thôi,41,9
192,-1,"chớ có mua mấy con này, đây là hàng sharp xuất sang thị trường trung quốc, chất lượng kém đi, mặc định máy nguyên bản thì rất đắt. những máy được bán tại việt nam hiện nay đều đã được dựng lại vỏ.máy đã sửa chữa hay chưa thì hên xui, nhưng gặp 1 tình trạng chung là pin rất kém.",278,61
193,-1,"dùng sim ghép thì không dùng được 3g.mất sóng thì tháo sim ra mồi sóng, nói chung quá củ chuối. trước em đã từng dùng con sharp 006sh trải qua sự khó chịu đó rồi,tháo ra tháo vào liên tục luôn.nó mà ngon được như sim ghép cho iphone thì lại ngon",243,52
194,-1,"định lụm vài e iphone5 softbank, au, hay docomo giá rẻ mà thấy sao khó unlock wá, sim ghép cũg không bằng quốc tế...chán.. bên nhật rẻ như cho...nhìn họ bán mà chảy nước...ực ực..",175,35
195,-1,"có ai đọc được tiếng nhật xem nó lên được 4 chưa nhỉ vì hiện tại ở 2.3 thấy cùi quá, pin thì siêu yếu",101,25
196,-1,"mình đang dùng con này thấy hay bị sut nguồn hoặc tự khởi động lại, sóng cũng không ổn đinh. bạn muỗn xoá thì down chương trình go task manager về hoặc vào setting applications manage applications để tắt.",208,41
197,-1,"mình không hiểu sao phím home của máy chỉ có chức năng chuyển đổi themes, ngoài ra không có chức năng gì khác!!!!?khi đang sử dụng ứng dụng muốn thoát nhanh ra ngoài màn hình home screen không được, cứ phải bấm back liên tục, lúc máy treo do ứng dụng nào đó bị force close không biết bấm vào đâu để thoát nữa.haizz!không biết khi nào mới có thể lên ics đây.",357,73
